Acceleration,Brake,Steering,Speed,TrackPosition,TrackAngle,TrackEdge0,TrackEdge1,TrackEdge2,TrackEdge3,TrackEdge4,TrackEdge5,TrackEdge6,TrackEdge7,TrackEdge8,TrackEdge9,TrackEdge10,TrackEdge11,TrackEdge12,TrackEdge13,TrackEdge14,TrackEdge15,TrackEdge16,TrackEdge17,TrackEdge18
0.9999997,0,-0.0908517465,199.763,-0.533942,0.0202234,9.2054,9.55384,11.9102,15.3967,22.8975,27.2131,33.0433,40.856,49.7301,52.9711,57.0223,118.418,96.807,12.108,8.48234,4.84971,3.61826,2.88206,2.79694
0.99999994,0,-0.0906379819,199.959,-0.533611,0.0168813,9.20288,9.54331,11.8775,15.3327,22.7574,27.0266,32.7957,40.5334,49.6171,53.008,57.3198,116.735,94.2483,12.3371,8.57984,4.87705,3.63103,2.88655,2.79874
1,0,-0.0899774507,200.159,-0.532711,0.0139759,9.1971,9.53049,11.8447,15.2721,22.6303,26.8597,32.5762,40.2502,49.6272,53.2119,57.8743,114.967,91.5109,12.5649,8.67869,4.90757,3.64697,2.89429,2.80402
1,0,-0.0890786722,200.36,-0.531212,0.011124,9.1878,9.51419,11.8082,15.2074,22.499,26.6887,32.3531,39.9734,49.7006,53.5157,58.6257,113.158,88.7646,12.8201,8.79079,4.94453,3.66759,2.90574,2.8129
1,0,-0.0878992379,200.558,-0.529128,0.0082863,9.17506,9.49434,11.7674,15.1377,22.3615,26.5111,32.1232,39.7162,49.8391,53.931,59.6297,111.309,86.0319,13.1085,8.91776,4.98818,3.69299,2.92086,2.82533
1,0,-0.0860541984,200.746,-0.526457,0.00574285,9.15888,9.4717,11.7252,15.0685,22.2304,26.3438,31.9091,39.5135,50.1215,54.5773,61.1588,109.371,83.1915,13.4075,9.05073,5.03636,3.72221,2.93944,2.8413
1,0,-0.08367268,200.947,-0.523181,0.0031336,9.13913,9.44528,11.6782,14.9931,22.0904,26.1664,31.6834,39.3298,50.4931,55.4104,63.3924,107.387,80.4023,13.7486,9.20133,5.09201,3.75655,2.96186,2.86093
1,0,-0.080889076,201.148,-0.519302,0.000202,9.11581,9.4144,11.6239,14.9065,21.9302,25.9632,31.4247,39.133,50.8982,56.3876,67.0975,105.399,77.804,14.165,9.3802,5.15757,3.79706,2.98837,2.88419
1,0,-0.0259299949,201.331,-0.514837,-0.00281638,9.08906,9.37982,11.5648,14.8137,21.761,25.7499,31.1538,38.9553,51.4224,57.7029,111.973,103.356,75.2832,14.6403,9.57953,5.23096,3.84278,3.01867,2.911
1,0,-0.0253517851,201.547,-0.509656,-0.00642365,9.05812,9.33966,11.4958,14.7051,21.5623,25.4985,30.8337,38.7349,51.9387,59.2799,110.422,101.353,73.0655,15.2466,9.82124,5.31788,3.89647,3.05401,2.94212
1,0,-0.025522463,201.774,-0.503642,-0.0116879,9.02243,9.29084,11.4071,14.5614,21.2916,25.1522,30.3873,38.3277,52.0525,60.4617,109.003,99.659,71.6113,16.1707,10.1548,5.42973,3.96323,3.09614,2.97836
1,0,-0.0263317283,201.989,-0.496821,-0.0181457,8.9823,9.23483,11.3035,14.3924,20.9708,24.7405,29.8542,37.7862,51.8393,61.2765,107.682,98.2137,70.6689,17.4915,10.5749,5.56362,4.04173,3.14465,3.01958
1,0,-0.0179570913,202.223,-0.489092,-0.0249903,8.93716,9.17302,11.1915,14.2119,20.6317,24.3066,29.2931,37.2094,51.5458,62.356,106.391,96.8483,69.8746,19.3283,11.0636,5.71481,4.13018,3.19954,3.06643
1,0,-0.0208302196,202.465,-0.48037,-0.0326349,8.88663,9.10406,11.0674,14.0126,20.2592,23.8303,28.6816,36.5413,50.9886,63.2034,105.168,95.6682,69.3737,22.5554,11.6573,5.88958,4.23138,3.26188,3.11948
1,0,-0.026095096,202.706,-0.4706,-0.0408999,8.83049,9.02818,10.9326,13.7977,19.8608,23.3218,28.0364,35.8035,50.2107,63.6993,103.999,94.6323,69.0738,29.6877,12.3731,6.0888,4.34573,3.33199,3.17913
0.99786747,0,-0.0821299776,202.926,-0.459726,-0.0490004,8.76818,8.94667,10.7931,13.5799,19.4648,22.8194,27.4109,35.0968,49.5216,104.229,102.814,93.5529,68.675,33.3493,13.1916,6.30621,4.47078,3.40952,3.24564
0.9912338,0,-0.0842310265,203.165,-0.447728,-0.0563399,8.69927,8.86043,10.653,13.3674,19.0896,22.348,26.8423,34.4946,49.1737,102.976,101.558,92.3018,67.9918,35.3801,14.0895,6.53573,4.60419,3.4939,3.31904
0.9806126,0,-0.0858955607,203.389,-0.434704,-0.0624129,8.62392,8.77063,10.516,13.1667,18.7487,21.9253,26.3602,34.0566,49.4448,101.628,100.192,90.7722,66.9056,36.3834,15.0301,6.77005,4.74282,3.58389,3.39858
0.97743326,0,-0.0872156173,203.574,-0.420687,-0.0670378,8.54208,8.67757,10.3832,12.9801,18.4465,21.5572,25.9799,33.8208,50.744,100.163,98.6905,88.9103,65.3826,36.6226,15.9768,7.00427,4.8847,3.67883,3.48392
0.985937,0,-0.088309668,203.791,-0.405647,-0.0703475,8.45347,8.58066,10.2529,12.8043,18.1758,21.2341,25.6958,33.788,54.362,98.5826,97.0574,86.7593,63.5036,36.345,16.9185,7.23839,5.03009,3.77892,3.57522
0,0.9781568,-0.0895090103,204.004,-0.38962,-0.0734636,8.35886,8.4782,10.1172,12.6232,17.9009,20.9114,25.437,33.8255,98.34,96.9733,95.3909,84.5823,61.6372,35.9897,17.9756,7.48642,5.18423,3.88532,3.67248
0,0,-0.0908646807,202.814,-0.372686,-0.0769889,8.25907,8.36978,9.97295,12.4299,17.6054,20.5807,25.1661,33.8558,96.802,95.3903,93.7539,82.5229,59.9615,35.7247,19.066,7.75624,5.34972,3.99843,3.77541
0,0,-0.0923585817,201.348,-0.354617,-0.0814134,8.15306,8.25342,9.81559,12.2165,17.2739,20.2204,24.8437,33.7878,95.3379,93.8925,92.2148,80.7142,58.6175,35.6602,20.0509,8.05972,5.5317,4.12052,3.88558
0,0.19007063,-0.0937166289,200.72,-0.33563,-0.085508,8.04142,8.13223,9.65469,12.0011,16.9443,19.883,24.5569,33.8161,93.8517,92.3691,90.6445,78.8682,57.2426,35.4797,20.8157,8.3767,5.72176,4.24844,4.00132
0.42182717,0,-0.0947199464,200.092,-0.31598,-0.0880629,7.92477,8.00932,9.49915,11.8002,16.6555,19.6223,24.3986,34.1883,92.2382,90.6984,88.9007,76.7102,55.5262,34.9483,21.2602,8.68278,5.91,4.37859,4.12062
0.9252556,0,-0.0946356207,199.751,-0.29572,-0.0886471,7.80318,7.88536,9.35155,11.6186,16.4339,19.4626,24.417,35.1074,90.4445,88.8166,86.9058,74.144,53.399,34.0458,21.3883,8.96556,6.09192,4.50959,4.24291
0.9936355,0,-0.0940330625,199.818,-0.274825,-0.0879661,7.67693,7.75921,9.207,11.4468,16.2635,19.3804,24.5824,36.6816,88.5018,86.7585,84.693,71.3318,51.0758,32.9737,21.3263,9.23464,6.27118,4.64245,4.36855
0.99938583,0,-0.0933479816,200.01,-0.253286,-0.0877148,7.5471,7.62854,9.05506,11.2636,16.0966,19.3041,24.7743,38.837,86.5526,84.6892,82.4462,68.6627,48.98,32.0515,21.2687,9.52138,6.45921,4.78021,4.49821
0.9999303,0,-0.0924873054,200.166,-0.231237,-0.0880033,7.41453,7.49409,8.89628,11.0695,15.9331,19.233,24.9921,42.2908,84.6081,82.6191,80.1707,66.1557,47.1052,31.2585,21.2167,9.82652,6.65563,4.92225,4.63117
0.9999939,0,0.0147193791,200.366,-0.20865,-0.088174,7.27866,7.35652,8.73435,10.872,15.7937,19.2002,25.3054,88.497,82.6012,80.4597,77.7436,63.6725,45.2995,30.4804,21.1154,10.1271,6.8562,5.06757,4.76734
0.99999845,0,0.0164834932,200.602,-0.185359,-0.0909168,7.14008,7.21164,8.55315,10.6426,15.5929,19.0679,25.4385,86.9545,80.8435,78.5895,75.6795,61.7847,44.0758,30.0694,21.1841,10.4454,7.08313,5.22256,4.90893
0.9999963,0,0.0174901299,200.855,-0.161341,-0.0971543,6.99935,7.05856,8.34862,10.3839,15.2995,18.78,25.2506,85.6355,79.4784,77.2018,74.2696,60.6458,43.5258,30.0816,21.4724,10.8007,7.34678,5.39001,5.05677
0.9999794,0,0.0180999655,201.089,-0.136531,-0.105215,6.85517,6.89931,8.13094,10.1167,14.9662,18.4202,24.9006,84.4345,78.3214,76.0733,73.1904,59.868,43.2758,30.2656,21.8407,11.1622,7.63215,5.56778,5.21085
0.99963725,0,0.0182707608,201.391,-0.110781,-0.115147,6.7069,6.73341,7.90084,9.84035,14.592,17.9856,24.3762,83.3534,77.3717,75.2004,72.4341,59.4337,43.3066,30.6163,22.2942,11.5352,7.91915,5.75765,5.37243
0.981443,0,0.0179763604,201.689,-0.0839996,-0.127028,6.55428,6.56064,7.66779,9.55433,14.1755,17.4739,23.6701,82.395,76.6247,74.5705,72.0011,59.3394,43.6177,31.1413,22.8452,11.9267,8.20854,5.96161,5.54265
0.17863967,0,0.0175779611,201.917,-0.0560939,-0.139641,6.3959,6.3819,7.44063,9.27257,13.7562,16.9509,22.927,81.4719,75.9265,73.9897,71.6192,59.3322,43.9858,31.692,23.4034,12.3125,8.49106,6.17283,5.72169
0,0.90044665,0.0173259899,201.947,-0.0269012,-0.152013,6.22998,6.19717,7.22299,9.00396,13.3606,16.462,22.2453,80.523,75.1763,73.3383,71.1266,59.2357,44.257,32.1598,23.9016,12.6736,8.75916,6.37606,5.90886
0,0,0.0171751119,200.616,0.00323995,-0.156817,6.05619,6.0146,7.01388,8.74658,12.9842,15.9986,21.6072,79.5623,74.3964,72.6442,70.5659,59.0811,44.4602,32.5656,24.3515,13.0135,9.01453,6.57104,6.09219
0,0.8598232,0.0171296261,199.137,0.0324427,-0.155376,5.87808,5.83928,6.81378,8.50099,12.6278,15.5627,21.0155,78.5936,73.5907,71.9133,69.9481,58.867,44.5931,32.9072,24.752,13.3309,9.2564,6.75756,6.26808
0,0,0.0172337312,197.506,0.0606054,-0.153581,5.70531,5.67041,6.62242,8.26786,12.2944,15.1599,20.4839,77.6047,72.7434,71.1295,69.2579,58.5651,44.6321,33.1666,25.0905,13.6225,9.48373,6.93575,6.43725
0,0.9148699,0.0174040385,196.356,0.0877584,-0.151699,5.53873,5.50769,6.43819,8.04374,11.975,14.7753,19.9803,76.6174,71.8882,70.3326,68.544,58.2347,44.6307,33.3847,25.3937,13.8964,9.70008,7.10677,6.60007
0,0,0.0175986346,194.607,0.114098,-0.149801,5.3772,5.34981,6.25903,7.82537,11.6631,14.3988,19.486,75.6377,71.0372,69.5371,67.8257,57.9021,44.6161,33.5827,25.6778,14.1589,9.90879,7.27248,6.75793
0,0.9463375,0.0179113708,193.431,0.139537,-0.147647,5.22102,5.19746,6.08713,7.61693,11.3692,14.0475,19.0353,74.6489,70.163,68.7121,67.0672,57.5098,44.5353,33.7207,25.914,14.4001,10.1051,7.43105,6.91002
0,0,0.0182699747,191.537,0.164327,-0.145505,5.06892,5.04902,5.91964,7.41396,11.0829,13.706,18.5987,73.6631,69.2871,67.8827,66.2993,57.104,44.4333,33.8339,26.1279,14.6291,10.2943,7.58492,7.05805
0,0.9451493,0.0187321007,190.442,0.188324,-0.142959,4.92151,4.9055,5.75829,7.21931,10.8113,13.385,18.1976,72.6731,68.3966,67.034,65.5051,56.6542,44.2795,33.8984,26.3024,14.8394,10.4725,7.7326,7.20088
0,0,0.0192365162,188.677,0.211716,-0.140438,4.77788,4.76561,5.60089,7.02923,10.5463,13.0715,17.8072,71.6871,67.5072,66.1848,64.7072,56.1976,44.1105,33.9435,26.4582,15.0394,10.6439,7.87594,7.34003
0,0.97308725,0.0199438818,187.449,0.234324,-0.137334,4.63875,4.63071,5.45094,6.85036,10.3039,12.792,17.4812,70.679,66.5789,65.2899,63.855,55.6481,43.847,33.9071,26.5503,15.2113,10.8006,8.01183,7.47377
0,0,0.0206399933,185.697,0.256396,-0.134361,4.50317,4.49898,5.30362,6.67384,10.0621,12.5107,17.1462,69.6875,65.6702,64.4154,63.0236,55.127,43.6028,33.8783,26.6431,15.3794,10.9535,8.1446,7.60432
0,0.9913902,0.0214804392,184.393,0.277636,-0.130983,4.3725,4.37241,5.16296,6.50644,9.83694,12.2535,16.8543,68.6884,64.7444,63.5201,62.1665,54.5556,43.3038,33.7982,26.6934,15.5266,11.0942,8.27057,7.72949
0,0,0.0223383475,182.696,0.298258,-0.127783,4.24585,4.2494,5.02586,6.34262,9.61515,11.9987,16.5627,67.7019,63.8327,62.6388,61.3233,54.0016,43.0132,33.7181,26.7389,15.6672,11.23,8.39262,7.85106
0,1,0.0482796952,181.299,0.318067,-0.124168,4.12405,4.13156,4.89566,6.18858,9.41193,11.7708,16.3225,66.7046,62.9002,61.733,60.4507,53.3905,42.662,33.5831,26.7389,15.7852,11.3528,8.50764,7.96721
0,0,0.0490976535,179.675,0.337303,-0.121291,4.00627,4.01663,4.7661,6.03234,9.1958,11.5181,16.0207,65.7557,62.0309,60.8952,59.6514,52.8945,42.4102,33.5202,26.787,15.9173,11.4797,8.62175,8.0807
0,1,0.0499458499,178.193,0.355787,-0.118534,3.89319,3.90616,4.64135,5.88167,8.98681,11.2738,15.7284,64.819,61.1724,60.0673,58.8607,52.4052,42.1569,33.4489,26.8246,16.0408,11.6002,8.73101,8.18974
0,0,0.0506623983,176.543,0.373749,-0.116646,3.78375,3.79829,4.51757,5.72944,8.76719,11.0085,15.3827,63.9246,60.3667,59.2953,58.1292,52.0079,41.9853,33.4381,26.9034,16.1766,11.7247,8.83937,8.29642
0,1,0.0514533222,175.125,0.390989,-0.114603,3.67871,3.69487,4.39906,5.58406,8.55854,10.7574,15.0601,63.0345,59.5605,58.5207,57.3925,51.5697,41.7926,33.406,26.9625,16.3007,11.8413,8.94267,8.39853
0,0,0.0521125682,173.631,0.407766,-0.113357,3.57683,3.59375,4.28096,5.43676,8.33885,10.4846,14.6824,62.1858,58.8051,57.7993,56.7116,51.1905,41.6817,33.4353,27.0647,16.4396,11.9631,9.04574,8.49863
0,1,0.0529543981,172.21,0.423894,-0.111555,3.4787,3.49683,4.16922,5.29901,8.1391,10.2425,14.3655,61.3182,58.0187,57.0424,55.99,50.7202,41.4955,33.3992,27.1155,16.5544,12.0721,9.14244,8.59431
0,0,0.0537404902,170.67,0.439608,-0.110296,3.3833,3.40209,4.05902,5.16164,7.93537,9.99144,14.0226,60.4754,57.2605,56.3141,55.2976,50.2721,41.3506,33.393,27.1868,16.6752,12.1825,9.23793,8.68789
0,1,0.0546861999,169.271,0.45472,-0.108357,3.29138,3.31137,3.95447,5.0328,7.74898,9.76622,13.7306,59.619,56.4793,55.5594,54.5747,49.7591,41.1433,33.3331,27.2143,16.7752,12.2811,9.32767,8.77724
0,0,0.0555418655,167.793,0.469429,-0.107072,3.20212,3.22267,3.85077,4.90341,7.55616,9.5273,13.4026,58.7926,55.7328,54.8405,53.8886,49.2823,40.9908,33.3146,27.2712,16.8852,12.3834,9.41693,8.86478
0,0.9991913,0.0566201136,166.361,0.483526,-0.105049,3.11635,3.13806,3.75355,4.78404,7.38521,9.32247,13.1443,57.9423,54.9509,54.0825,53.1586,48.7289,40.7525,33.2218,27.2693,16.9675,12.4708,9.49936,8.94799
0,0,0.0576276332,164.854,0.497322,-0.103591,3.03263,3.05498,3.65708,4.6641,7.20891,9.10681,12.857,57.1175,54.1979,53.3541,52.4587,48.2044,40.5585,33.1624,27.2913,17.0582,12.561,9.58151,9.02974
0,0.9345436,0.0587981306,163.301,0.510495,-0.101432,2.95248,2.97594,3.56618,4.55238,7.04881,8.91558,12.6172,56.282,53.4269,52.6052,51.7353,47.6358,40.3111,33.0555,27.2734,17.1288,12.6398,9.65792,9.10725
0,0,0.0849457309,161.772,0.523295,-0.100171,2.87491,2.8987,3.47563,4.43923,6.87978,8.70631,12.3305,55.4827,52.6975,51.8995,51.0562,47.1152,40.1328,33.0034,27.2962,17.2147,12.725,9.73468,9.18329
0,0.9554011,0.0858536214,160.283,0.535589,-0.0988261,2.80037,2.82457,3.38908,4.33137,6.72003,8.50974,12.0666,54.6854,51.9663,51.1905,50.3722,46.577,39.9334,32.9305,27.3013,17.2906,12.8038,9.80757,9.25622
0,0,0.0858969241,158.772,0.547651,-0.0988828,2.72767,2.75119,3.30104,4.21832,6.54219,8.28036,11.7228,53.9411,51.2968,50.5457,49.7546,46.1143,39.8476,32.9511,27.3784,17.3969,12.8961,9.88367,9.32881
0,0.9175313,0.0855940878,157.239,0.559222,-0.0985472,2.65779,2.68095,3.21699,4.1109,6.37458,8.06635,11.4076,53.1957,50.6211,49.8928,49.1272,45.6283,39.735,32.947,27.4339,17.4918,12.9817,9.95596,9.39824
0,0,0.085188508,155.75,0.570595,-0.0994045,2.58945,2.6114,3.13178,3.9999,6.19374,7.8283,11.0351,52.4911,49.9913,49.2873,48.5482,45.1936,39.6782,33.0141,27.5454,17.6111,13.0789,10.0308,9.46753
0,0.93198776,0.0848409683,154.268,0.581535,-0.0998995,2.52357,2.54463,3.05084,3.89536,6.02655,7.61082,10.7048,51.7771,49.3454,48.6634,47.9486,44.7235,39.5272,33.0393,27.6237,17.7144,13.167,10.1013,9.53389
0,0,0.084412843,152.8,0.592369,-0.101328,2.45863,2.4782,2.96904,3.78788,5.84962,7.37571,10.3341,51.0947,48.7336,48.0743,47.3843,44.2885,39.3909,33.1194,27.7459,17.8378,13.2645,10.1744,9.60034
0,0.8906479,0.0840578377,151.292,0.602778,-0.10192,2.39598,2.41466,2.89173,3.68741,5.68826,7.16501,10.0129,50.3975,48.0998,47.461,46.7934,43.8127,39.1703,33.1467,27.8243,17.9403,13.351,10.2426,9.66362
0,0,0.0836335346,149.847,0.61307,-0.103407,2.33424,2.3515,2.8136,3.58471,5.51871,6.94036,9.66063,49.7283,47.4956,46.8775,46.2325,43.3659,38.9648,33.2212,27.9416,18.0611,13.4464,10.3129,9.72704
0,0.9043808,0.0832777321,148.399,0.623006,-0.104339,2.27454,2.29077,2.73945,3.48847,5.36336,6.73795,9.3536,49.0449,46.8709,46.2713,45.6468,42.8825,38.6912,33.2427,28.0167,18.1616,13.531,10.3787,9.78782
0,0,0.082858853,146.978,0.632924,-0.106083,2.2151,2.22987,2.66436,3.38978,5.20082,6.5231,9.02035,48.3857,46.2718,45.6905,45.0866,42.4231,38.4315,33.3062,28.1261,18.2791,13.6239,10.4471,9.84914
0,0.86141586,-0.0364459977,145.504,0.642504,-0.106746,2.15746,2.17146,2.59341,3.29781,5.05399,6.3325,8.73629,18.3157,45.6479,45.0829,44.4973,41.9242,38.1072,33.3057,28.1829,18.3713,13.7038,10.5103,9.90752
0,0,-0.03740808,144.065,0.651914,-0.107289,2.10078,2.11411,2.52396,3.20812,4.91203,6.1492,8.46646,17.0323,45.0206,44.471,43.9024,41.4143,37.7581,33.2519,28.2245,18.4563,13.7801,10.5718,9.96478
0,0.97656375,-0.0375232883,142.688,0.66082,-0.105877,2.04672,2.06047,2.46157,3.13096,4.79949,6.01294,8.28963,16.8251,44.3347,43.7978,43.243,40.8257,37.3039,33.0347,28.1516,18.4845,13.8268,10.6222,10.0171
0,0,-0.0371058136,141.294,0.669439,-0.10334,1.99416,2.00893,2.40332,3.06082,4.7033,5.90293,8.16491,17.2788,43.6177,43.0919,42.5494,40.1951,36.7928,32.7277,28.0125,18.4789,13.8559,10.6663,10.0664
0,0.8421364,0.0821267813,139.737,0.677551,-0.0989157,1.94435,1.96107,2.35157,3.00134,4.63218,5.83196,8.11941,44.7668,42.8582,42.3417,41.8095,39.5091,36.2102,32.3182,27.782,18.4255,13.8597,10.7008,10.111
0,0,0.0822485909,138.364,0.685416,-0.0944831,1.89609,1.91466,2.30116,2.94313,4.56269,5.76238,8.07691,43.9904,42.1097,41.6025,41.0806,38.8336,35.6356,31.9075,27.5561,18.372,13.8627,10.734,10.1544
0,0.9413617,0.0739494413,137.022,0.69295,-0.0904691,1.84998,1.87009,2.25224,2.88631,4.49328,5.69134,8.02921,43.2321,41.3804,40.8827,40.3713,38.178,35.0793,31.5073,27.3466,18.3242,13.8672,10.7663,10.1962
0,0,0.0739565939,135.666,0.700414,-0.0880701,1.80461,1.8254,2.20118,2.82448,4.40772,5.593,7.91938,42.5196,40.7016,40.2146,39.7147,37.5794,34.5839,31.1681,27.2111,18.3122,13.8891,10.8038,10.2392
0,0.7996788,0.0740135983,134.173,0.707453,-0.0852143,1.76177,1.78344,2.15412,2.7683,4.33316,5.5113,7.84193,41.803,40.0166,39.5396,39.0506,36.9696,34.0705,30.7973,27.0484,18.2838,13.9012,10.8368,10.279
0,1,0.0739611834,133.842,0.71449,-0.0836646,1.71916,1.74102,2.10446,2.70618,4.24142,5.39952,7.69659,41.131,39.3803,38.9143,38.4371,36.414,33.614,30.4822,26.949,18.2922,13.9323,10.8755,10.3201
0,0,0.0738629103,132.487,0.721528,-0.0828115,1.67667,1.69837,2.05366,2.64156,4.14305,5.27589,7.52484,40.4775,38.7635,38.3085,37.8433,35.8778,33.1748,30.1778,26.8434,18.3138,13.9704,10.9163,10.3618
0,0.6686617,0.0738634095,130.967,0.728085,-0.0808121,1.63692,1.65898,2.00803,2.58553,4.06371,5.18205,7.41547,39.8025,38.1208,37.6759,37.2214,35.3081,32.6931,29.8178,26.6574,18.302,13.9899,10.9496,10.3997
0,0,0.0738736317,129.66,0.734399,-0.0788881,1.59865,1.62103,1.96419,2.53184,3.98754,5.09287,7.31201,39.1339,37.4839,37.0487,36.6047,34.7418,32.211,29.4506,26.4493,18.2875,14.0069,10.9812,10.4361
0,1,0.0738984421,128.591,0.740444,-0.0768244,1.56201,1.58477,1.92255,2.48085,3.91547,5.00949,7.21757,38.4714,36.8522,36.4265,35.9926,34.1784,31.7279,29.0762,26.2208,18.2686,14.0209,11.0111,10.4708
0,0,0.0738702714,127.252,0.746375,-0.0753891,1.52615,1.54897,1.88044,2.42794,3.83682,4.91351,7.0926,37.8328,36.2454,35.8294,35.4058,33.6403,31.269,28.7223,26.0039,18.2664,14.0435,11.0431,10.5054
0,0.7901268,0.0739299133,125.743,0.751806,-0.0730945,1.49321,1.51646,1.84313,2.38233,3.77442,4.84229,7.01984,37.1808,35.6226,35.2154,34.8014,33.081,30.7834,28.3336,25.7395,18.2381,14.0515,11.0685,10.5365
0,0,0.0739776492,124.434,0.75699,-0.0712406,1.46181,1.48532,1.80697,2.33793,3.71213,4.76929,6.94039,36.5429,35.0138,34.6154,34.2109,32.5346,30.3087,27.9513,25.4733,18.2149,14.0611,11.0936,10.5663
0,1,0.0740638599,123.287,0.76185,-0.0691845,1.43238,1.4562,1.77363,2.29767,3.65714,4.70756,6.88221,35.9057,34.4045,34.0146,33.6191,31.9851,29.8275,27.5573,25.1869,18.1821,14.0644,11.1156,10.5941
0,0,0.074117884,122.02,0.766571,-0.0675542,1.40382,1.42781,1.74075,2.25705,3.59859,4.63935,6.80442,35.2864,33.8133,33.432,33.0455,31.4532,29.3623,27.1758,24.9072,18.1601,14.0729,11.1387,10.6213
0,0.78435326,0.0742783025,120.587,0.770835,-0.0646421,1.37791,1.40255,1.71257,2.2237,3.55682,4.5977,6.786,34.6518,33.2048,32.8313,32.4533,30.9,28.8719,26.7636,24.5897,18.1101,14.0658,11.1553,10.6451
0,0,0.0744642019,119.278,0.77486,-0.0617325,1.35345,1.37872,1.68606,2.19247,3.5194,4.56181,6.78111,34.0223,32.6008,32.2351,31.8653,30.35,28.3823,26.3487,24.2646,18.056,14.056,11.17,10.6675
0,1,0.0746778771,118.144,0.778561,-0.0589039,1.33098,1.35685,1.6618,2.16432,3.48708,4.53246,6.79046,33.3999,32.0035,31.6453,31.2835,29.8051,27.8957,25.9331,23.9342,17.9988,14.0434,11.1826,10.6881
0,0,0.0748382881,116.932,0.782116,-0.0570776,1.30946,1.33557,1.63747,2.13523,3.44883,4.49148,6.76784,32.8005,31.4295,31.079,30.7252,29.2834,27.4311,25.5371,23.6195,17.9587,14.0391,11.1973,10.7084
0,0.5378132,0.07511729,115.403,0.785207,-0.0541574,1.29068,1.31747,1.61815,2.11367,3.42671,4.4777,6.80769,32.1896,30.8426,30.4993,30.1532,28.7462,26.948,25.1188,23.278,17.8936,14.0205,11.2059,10.7253
0,0.0037238002,0.0754157156,114.061,0.788002,-0.0511252,1.27367,1.30118,1.60075,2.09426,3.4076,4.46775,6.85604,31.5893,30.2661,29.9298,29.5912,28.2182,26.4723,24.7052,22.9373,17.8149,14.0017,11.2134,10.7406
0,1,0.0756550357,113.211,0.790604,-0.0491926,1.25792,1.28574,1.58339,2.0736,3.38288,4.44541,6.86929,31.0146,29.7151,29.3858,29.0547,27.7151,26.0199,24.3127,22.6139,17.7349,13.9922,11.2228,10.7552
0,0,0.0758037344,111.894,0.793111,-0.0485646,1.24281,1.27052,1.56511,2.05034,3.34906,4.40484,6.83003,30.4662,29.1905,28.8683,28.5445,27.2378,25.5919,23.9422,22.3089,17.6567,13.9945,11.2354,10.77
0,0.47370023,0.0760645568,110.382,0.79512,-0.0473048,1.23067,1.25852,1.55143,2.03438,3.33032,4.38783,6.8495,29.9111,28.658,28.3424,28.0256,26.7503,25.1512,23.5563,21.9848,17.5457,13.9847,11.2424,10.7815
0,0.1457761,0.0763329417,109.096,0.796856,-0.0464427,1.2202,1.24813,1.53979,2.02075,3.31369,4.37348,6.86847,29.3673,28.1362,27.827,27.5171,26.2722,24.7179,23.1754,21.6623,17.4228,13.9755,11.2486,10.7914
0,0.84753484,0.0765523911,108.056,0.798462,-0.0458061,1.21052,1.23844,1.52838,2.00641,3.29239,4.3505,6.85717,28.8426,27.6332,27.3301,27.0268,25.8114,24.3,22.8076,21.3495,17.2965,13.9726,11.2564,10.8008
0,0,0.0767167285,106.669,0.799981,-0.0459568,1.20139,1.22906,1.51663,1.99068,3.2663,4.3173,6.81402,28.3352,27.1469,26.8498,26.5529,25.366,23.8957,22.4512,21.0449,17.1665,13.9764,11.2659,10.81
0,0.9234645,0.0769859105,105.292,0.801139,-0.0455472,1.19442,1.22206,1.5083,1.98012,3.25264,4.30381,6.82461,27.8229,26.6548,26.3634,26.0726,24.913,23.4821,22.0833,20.7265,17.0132,13.9706,11.2709,10.8167
0,0,0.0771590322,104.006,0.802139,-0.0464408,1.18846,1.21566,1.49963,1.96799,3.23158,4.27414,6.78092,27.3353,26.1868,25.901,25.616,24.4826,23.089,21.7334,20.4232,16.8629,13.9679,11.2785,10.8231
0,0.6254997,0.0774425194,102.56,0.802739,-0.0468027,1.18488,1.21188,1.49482,1.96209,3.2233,4.26489,6.79182,26.8428,25.7131,25.4326,25.1531,24.0448,22.6871,21.3727,20.1072,16.6926,13.9386,11.2815,10.8269
0,0,0.0777144283,101.252,0.803214,-0.0476324,1.18208,1.20879,1.4908,1.95655,3.21307,4.25219,6.79766,26.3639,25.2524,24.9769,24.7027,23.6184,22.2951,21.0195,19.7964,16.5188,13.8969,11.2852,10.83
0,0.9940631,0.1593623459,100.238,0.803513,-0.0482122,1.18032,1.2068,1.48785,1.95201,3.20321,4.23994,27.2809,25.8948,24.8008,24.5302,24.2611,23.1996,21.9091,20.6704,19.4875,16.3391,13.8415,11.2888,10.832
0,0,0.1594902575,98.9147,0.803923,-0.0499694,1.17795,1.20381,1.4827,1.94327,3.18268,4.20779,26.8171,25.4468,24.3694,24.1036,23.8393,22.7996,21.5402,20.336,19.1911,16.1633,13.7813,11.2962,10.8353
0,0.5143051,0.1596797258,97.3999,0.804029,-0.0510208,1.17738,1.20289,1.48069,1.93947,3.17498,4.19659,26.3472,24.992,23.9309,23.6695,23.4099,22.3911,21.1618,19.9908,18.8825,15.9705,13.6996,11.299,10.8365
